Date,Return
1987-04-28 04:00:00,0.10241045938158
1987-06-05 04:00:00,-0.05882326525338166
1987-06-08 04:00:00,-0.1375001966481718
1987-06-09 04:00:00,0.10869598220482857
1987-06-11 04:00:00,-0.09589058253502925
1987-06-12 04:00:00,0.022727866988150103
1987-06-15 04:00:00,-0.06666716840836251
1987-06-16 04:00:00,0.15873032825150402
1987-06-25 04:00:00,-0.07191783979332922
1987-10-02 04:00:00,0.09876521326464238
1987-10-19 04:00:00,-0.21052627330603557
1987-10-20 04:00:00,-0.11666661639696108
1987-10-21 04:00:00,0.06603820263590254
1987-10-22 04:00:00,-0.11504493718268138
1987-10-23 04:00:00,-0.13999965365355904
1987-10-26 05:00:00,-0.23255830140653266
1987-10-27 05:00:00,-0.10605958490895273
1987-10-28 05:00:00,0.0
1987-10-29 05:00:00,0.32203254442009066
1987-10-30 05:00:00,0.15384609832143137
1987-11-02 05:00:00,0.11111082011693574
1987-11-03 05:00:00,-0.05999963091460525
1987-11-04 05:00:00,0.0
1987-11-05 05:00:00,0.021275880271901526
1987-11-06 05:00:00,-0.0729154515040954
1987-11-09 05:00:00,0.03370716755733083
1987-11-10 05:00:00,-0.021739195053682714
1987-11-11 05:00:00,0.022222289744988633
1987-11-12 05:00:00,0.08695616527215622
1987-11-13 05:00:00,-0.05999963091460525
1987-11-16 05:00:00,0.0
1987-11-17 05:00:00,-0.02127665906249443
1987-11-23 05:00:00,0.05681867851230593
1987-11-24 05:00:00,0.053763010466127525
1987-11-25 05:00:00,0.08163264803634807
1989-04-28 04:00:00,0.08629396500155728
1989-07-06 04:00:00,-0.07981233753080108
1989-09-14 04:00:00,-0.05681858556369768
1989-09-21 04:00:00,-0.20886055270776116
1989-09-22 04:00:00,0.05599939608874416
1989-10-03 04:00:00,-0.09859189448828676
1989-10-09 04:00:00,0.1129033555169705
1989-10-13 04:00:00,-0.08571422687210728
1989-12-14 05:00:00,-0.09589058253502925
1990-03-05 05:00:00,0.06995848547788186
1990-03-06 05:00:00,0.11923130819170957
1990-03-07 05:00:00,0.010308784512485403
1990-03-08 05:00:00,0.05442223891885756
1990-03-16 05:00:00,0.05988024646633572
1990-03-20 05:00:00,-0.07438072002391471
1990-05-25 04:00:00,-0.3019799059481646
1990-05-29 04:00:00,0.07446763563850278
1990-05-30 04:00:00,-0.06600584297663337
1990-06-05 04:00:00,-0.03007566416165397
1990-09-04 04:00:00,0.12500046464489944
1990-09-27 04:00:00,-0.08642027301657595
1990-10-02 04:00:00,-0.0786513743420092
1990-10-18 04:00:00,0.1529413146762051
1990-11-16 05:00:00,-0.12236292491377032
1991-08-16 04:00:00,-0.09482761498808945
1991-09-19 04:00:00,0.15083837106135167
1992-04-07 04:00:00,-0.1134017823347726
1992-08-26 04:00:00,-0.10452967541108682
1992-09-23 04:00:00,-0.08171191997777727
1992-11-05 05:00:00,0.10071926855429747
1993-01-13 05:00:00,0.21969651693410674
1993-01-14 05:00:00,-0.03726664186757689
1993-04-28 04:00:00,0.0972567177649919
1993-04-29 04:00:00,0.04090895397239547
1993-05-04 04:00:00,0.05274312795670477
1993-05-05 04:00:00,-0.022044441850385788
1993-09-23 04:00:00,-0.11111122005489149
1994-01-06 05:00:00,0.177777500106586
1994-03-16 05:00:00,-0.0923081062313782
1995-03-24 05:00:00,0.2967740101039529
1995-03-27 05:00:00,-0.05970136897211076
1995-03-28 05:00:00,0.06349192373793855
1995-03-29 05:00:00,-0.03980109481472627
1995-03-30 05:00:00,0.04145088543612374
1995-04-11 04:00:00,0.04679789012396629
1995-06-23 04:00:00,-0.06488558818510981
1995-08-30 04:00:00,-0.08525313005642798
1996-01-05 05:00:00,-0.2777781158114241
1996-01-08 05:00:00,-0.008875084402599653
1996-01-09 05:00:00,-0.09253739588657395
1996-01-10 05:00:00,0.013157190263828333
1996-01-11 05:00:00,0.019481116004062438
1996-01-12 05:00:00,0.01592331413300907
1996-01-15 05:00:00,-0.0799370759389395
1996-01-16 05:00:00,-0.008517965587927945
1996-01-17 05:00:00,-0.01582927953711688
1996-01-18 05:00:00,-0.0034967562629372173
1996-01-19 05:00:00,0.04210524485247791
1996-01-22 05:00:00,0.04377148131643116
1996-01-23 05:00:00,0.019354620825303703
1996-01-24 05:00:00,0.028480796954533316
1996-01-31 05:00:00,-0.09333342357856966
1996-02-01 05:00:00,0.007352899793594991
1996-03-22 05:00:00,-0.08394153608298305
1996-04-25 04:00:00,0.07500028043541684
1996-08-21 04:00:00,0.0915751968770584
1997-03-19 05:00:00,0.10752748422259262
1997-06-19 04:00:00,-0.10559001776076404
1997-09-19 04:00:00,0.08743194669394772
1997-11-18 05:00:00,-0.135897413891915
1997-12-12 05:00:00,-0.09759997182603208
1998-03-26 05:00:00,0.0801686374161572
1998-03-27 05:00:00,-0.05208325535624769
1998-08-12 04:00:00,-0.1115620918729523
1998-08-26 04:00:00,0.12468154359558858
1998-12-14 05:00:00,-0.0870228389484452
1998-12-17 05:00:00,0.150347866329118
1999-03-19 05:00:00,0.08542721502227035
2000-02-16 05:00:00,0.10478200427246209
2000-02-17 05:00:00,0.034373049390924004
2000-02-18 05:00:00,-0.032615348592040405
2000-02-22 05:00:00,0.00031806444462700867
2000-02-24 05:00:00,0.06775407652331777
2000-02-25 05:00:00,-0.07403056323833335
2000-03-02 05:00:00,-0.19676193081323845
2000-03-03 05:00:00,0.12403073949332954
2000-03-16 05:00:00,0.13014188298979112
2000-03-22 05:00:00,0.11247410346197473
2000-04-14 04:00:00,-0.13869038265409495
2000-04-17 04:00:00,0.15846670313764988
2000-04-25 04:00:00,0.14558495272719374
2000-05-02 04:00:00,-0.11621239767940961
2000-05-08 04:00:00,-0.08616189230309412
2000-12-06 05:00:00,-0.12387913695281039
2000-12-14 05:00:00,-0.13408869276145507
2000-12-15 05:00:00,0.08942173937450293
2000-12-20 05:00:00,-0.10546899176160751
2000-12-22 05:00:00,0.09822378024333256
