Date,Return
2001-09-17,-0.08110458206209903
2001-09-20,-0.05773158849109994
2002-07-23,-0.09471690505112984
2002-07-25,-0.07354526811265394
2003-10-24,-0.07955722065721271
2004-04-23,0.061271680379241245
2006-04-28,-0.1137614818887972
2007-10-26,0.09502966645605748
2008-02-01,-0.06595085312314897
2008-10-13,0.18604651162790709
2008-10-14,-0.054901945824716636
2008-10-15,-0.059751058558688674
2008-10-16,0.06751988953875654
2008-10-21,-0.055016130290433174
2008-10-22,-0.07833903578303503
2008-10-23,0.03669293929324979
2008-10-24,-0.016129059824093184
2008-10-27,-0.03551907157630041
2008-10-28,0.09065156036965472
2008-11-05,-0.061623490039352524
2008-11-06,-0.05434786082816401
2008-11-07,0.029693527976685674
2008-11-21,0.1226468644789136
2008-12-01,-0.07962407307994268
2008-12-11,-0.05628334852302164
2009-01-22,-0.1171309932257627
2009-04-24,0.10517969149543283
2009-07-24,-0.0825508117014796
2009-10-23,0.0537796275656135
2012-01-20,0.05654332140064766
2013-07-19,-0.11399546175868092
2013-08-23,0.07286201465955555
2014-09-19,0.017994861762988368
2015-01-27,-0.09253347435514692
2015-04-24,0.10452235263839471
2015-10-23,0.10077035760146935
2016-04-22,-0.07171029199600176
2016-07-20,0.053117341998853984
2017-10-27,0.0641187821913507
2020-02-27,-0.0704589858504926
2020-03-09,-0.06777255499566892
2020-03-12,-0.09483829239823705
2020-03-13,0.14216888119914373
2020-03-16,-0.1473903128642552
2020-03-17,0.08233650351525679
2020-03-18,-0.042096016370430145
2020-03-19,0.016453083460145734
2020-03-20,-0.03755868795590722
2020-03-23,-0.009974592756435974
2020-03-24,0.09089572730328
2020-03-26,0.06255106558630996
2020-03-27,-0.04106081376624071
2020-03-30,0.0703406746423485
2020-04-01,-0.03550824846311562
2020-04-06,0.07436782360550409
2022-10-26,-0.07715629161148896
2026-01-29,-0.09993149179840488
