Date,Return
2004-07-22 04:00:00,0.10940169545563827
2004-08-02 04:00:00,-0.015372692947931865
2004-08-03 04:00:00,-0.053083577548870275
2004-08-05 04:00:00,-0.09015026604491827
2004-08-06 04:00:00,-0.011926483353386974
2004-08-09 04:00:00,0.020427009800322526
2004-08-10 04:00:00,0.0009100564907009723
2004-08-11 04:00:00,-0.03454555717291852
2004-08-12 04:00:00,-0.059322019611918964
2004-08-13 04:00:00,-0.040040076805705316
2004-08-16 04:00:00,0.013555947559110493
2004-08-17 04:00:00,0.12860081519885647
2004-09-10 04:00:00,0.0820045603033841
2004-09-13 04:00:00,0.0666665636241155
2004-09-15 04:00:00,0.027027095503696863
2004-11-18 05:00:00,-0.14491365083897745
2004-12-20 05:00:00,-0.05590071323456414
2005-02-18 05:00:00,0.1312056135127122
2005-05-19 04:00:00,0.11742434026349646
2005-05-20 04:00:00,0.044632663373587844
2005-08-18 04:00:00,-0.08468467403523128
2005-11-17 05:00:00,0.0854066250183736
2006-02-10 05:00:00,-0.10845825232888884
2006-08-17 04:00:00,0.18997175859780224
2007-11-16 05:00:00,0.1291591954328284
2008-02-28 05:00:00,0.1717978042186945
2008-08-21 04:00:00,-0.18453292745344485
2008-09-12 04:00:00,-0.01379314877106319
2008-10-07 04:00:00,-0.11039614680996446
2008-10-09 04:00:00,-0.06931495776466268
2008-10-10 04:00:00,-0.041507386591320916
2008-10-13 04:00:00,0.15878385206652013
2008-10-14 04:00:00,-0.048502388308004574
2008-10-15 04:00:00,-0.13871877508148356
2008-10-16 04:00:00,0.05077624936631486
2008-10-17 04:00:00,-0.02770090534711267
2008-10-20 04:00:00,0.007280768170083496
2008-10-21 04:00:00,-0.05751096843415815
2008-10-22 04:00:00,-0.08202733320463129
2008-10-23 04:00:00,-0.011623707385320148
2008-10-24 04:00:00,-0.019478096671163292
2008-10-27 04:00:00,-0.051349397272622554
2008-10-28 04:00:00,0.12880286844919753
2008-10-29 04:00:00,0.05215264435426836
2008-10-30 04:00:00,0.01530269195863232
2008-11-12 05:00:00,-0.09114682590038925
2008-11-13 05:00:00,0.1253596485794577
2008-11-18 05:00:00,-0.06994922296151396
2008-11-19 05:00:00,-0.07731090903043092
2008-11-21 05:00:00,-0.022339019265888216
2008-11-24 05:00:00,0.1913082208468635
2008-11-26 05:00:00,0.11243753499530684
2008-12-02 05:00:00,0.07866411537177753
2008-12-03 05:00:00,0.09150331930929578
2008-12-04 05:00:00,-0.09643872573208445
2008-12-05 05:00:00,0.08685041851486419
2008-12-08 05:00:00,0.1181000958463092
2008-12-10 05:00:00,0.037192574372004295
2008-12-11 05:00:00,-0.08877967839178147
2008-12-16 05:00:00,0.07243530558820055
2008-12-17 05:00:00,0.014058763979809319
2008-12-22 05:00:00,-0.03746132179939565
2009-05-22 04:00:00,-0.08827239399252773
2009-08-21 04:00:00,0.1621913816571774
2010-08-20 04:00:00,0.16948442590695434
2010-10-06 04:00:00,-0.07865862026423553
2010-11-19 05:00:00,0.1811349585298776
2011-05-20 04:00:00,0.0795227956652067
2011-08-18 04:00:00,-0.09698358246615213
2011-11-18 05:00:00,-0.10040450169555182
2012-02-24 05:00:00,0.09008118745558202
2012-05-10 04:00:00,-0.09088472806645287
2013-06-04 04:00:00,-0.07894730945004091
2013-08-30 04:00:00,0.12554419700693797
2015-02-26 05:00:00,0.11722606654434964
2015-04-29 04:00:00,0.11601144555478848
2016-02-05 05:00:00,-0.12931553252014671
2016-02-08 05:00:00,-0.07622623698630804
2016-10-05 04:00:00,-0.05796500493475021
2018-11-28 05:00:00,0.10271279207988515
2020-03-12 04:00:00,-0.0904444644366238
2020-03-16 04:00:00,-0.15888480782313896
2020-03-17 04:00:00,0.08946093441001546
2020-03-24 04:00:00,0.0933674816023089
2020-04-01 04:00:00,-0.06889858998644449
2020-04-06 04:00:00,0.09857784302094141
2020-08-26 04:00:00,0.26044896062969003
2020-08-27 04:00:00,0.014688635356103763
2020-08-28 04:00:00,-0.01889114293479499
2020-08-31 04:00:00,0.0057173429635017925
2020-09-01 04:00:00,0.031542350729702795
2020-09-02 04:00:00,-0.01621336816922969
2020-12-02 05:00:00,-0.08522895497204075
2021-12-01 05:00:00,-0.11741999495478617
2022-01-05 05:00:00,-0.08282635939973404
2022-06-01 04:00:00,0.09878933459756967
2022-12-01 05:00:00,-0.08268338641996087
2023-03-02 05:00:00,0.11496856477433903
2023-11-30 05:00:00,0.09355323100406521
2024-04-15 04:00:00,-0.07277790798027661
2024-05-30 04:00:00,-0.19737138106519492
2024-05-31 04:00:00,0.07536352948480785
2024-11-11 05:00:00,0.06143810545257056
